annotation_approver,comment_count,created_at,id,label,text,updated_at,user
,0,2021-03-22T16:05:43.190748Z,734,1,"I must pursue the point that Lord George - Brown be send on the negotiation in order to succeed , and he be not send to Europe as a ruse of the then Prime Minister to keep he out of Britain .therefore , for I it be a very great cause for sadness to read the speech which the right hon .Gentleman the Leader of the Opposition quote , from the Times on Monday , 19th July , 1971 , report the conference on Saturday : the negotiation would show whether the Community be a rule - ride bureaucracy ; whether in its motivation it be look outward to a Europe - wide unity , or whether it be basically an agricultural welfare complex base on subsidy to high - cost producer … if the right hon .Gentleman have all those reservation about those strange foreigner why do he ever go and negotiate with they in the first place ?that be what we be entitle to ask .",2021-03-22T16:05:43.190789Z,1
,0,2021-03-22T16:05:51.369213Z,735,7,"second , there be the anxiety about democracy versus bureaucracy , this spectre of the Treaty of Rome which be hang over so many people , often those who have not trouble to read it or find out what be really in it .we have to make it clear that the treaty cover a strictly limited area of our national life and , equally , that the decision and activity of the Commission in Brussels , under the supervision of the democratic Council of Ministers , be very strictly circumscribe .here again there be a need for much more reassurance among member of the public who be genuinely troubled .",2021-03-22T16:05:51.369248Z,1
,0,2021-03-22T16:06:08.679622Z,736,3,"it be not only that this rebate be wrong in principle but it also present most formidable practical drawback .the increase in bureaucracy — in the number of rent officer and local authority staff — especially to deal with the gigantic task of administer private rent allowance — go quite counter to all the Government 's pledge about reduce civil service manpower , and it will be interesting to hear what tory back bencher think about that .again , there be the probability of low take - up because people be too proud or too stubborn or too ignorant or find it all too complicated — we can see the pattern from experience of the F.I.S.and rebate scheme in London and Birmingham .",2021-03-22T16:06:08.679657Z,1
,0,2021-03-22T16:06:22.888548Z,737,3,this will be an enormous job call for an enormous bureaucracy .the Government say that a small increase in manpower will be require .that be nonsense .it be the understatement of the year .an enormous team of bureaucrat will be need to assess the rent .rent officer and rent assessment committee will be need to check the rent rebate form .People will have to assess the new council rate .there will be an enormous increase in Civil Service and local government manpower to deal with this crazy scheme whose sole object be to shift the burden of expenditure from the taxpayer to the council tenant .,2021-03-22T16:06:22.888583Z,1
,0,2021-03-22T16:06:35.795495Z,738,1,would the hon .Gentleman accept my congratulation on administer this field at obviously a very small expense ?be he aware that the Government be seek to argue that an international authority to administer exploitation of the sea bed would entail much bureaucracy ?would he agree that the figure he have just quote show that it would do nothing of the kind ?,2021-03-22T16:06:35.795534Z,1
,0,2021-03-22T16:07:10.491597Z,739,1,the hon .member be one of the good example of those who make these usual cheap comment about bureaucracy .,2021-03-22T16:07:10.491635Z,1
,0,2021-03-22T16:07:22.924412Z,740,7,"it be not the time today to argue about the future rôle of the House and of individual member .no doubt a modern Bagehot will emerge and with distinctive eloquence produce another great classic on our Constitution .I will only assert again that more than ever do we need a strong House of Commons , and need to check and probe the Executive , to expose the bumbling of bureaucracy , to participate more in legislative function , to remedy grievance , and above all , to express the desire and ideal of the british people .",2021-03-22T16:07:22.924488Z,1
,0,2021-03-22T16:07:36.752017Z,741,1,"I still wish to stress the importance that my Committee attach to the independence of the local consultative council .as long as these body be mix up in the public estimation with the official of these industry they will not make direct appeal to the public .local consultative council be not recognise by the public as their watchdog , mainly because they be regard as part of the bureaucracy that work these great industry .",2021-03-22T16:07:36.752064Z,1
,0,2021-03-22T16:07:50.691745Z,742,1,"the final point be the relationship between the Research and Education Committee and the various instrument of the Common Market regulation which , for the sake of accuracy , I have before I .they cover 1,500 matter affect agriculture .I have turn up those on sugar .it occur to I to ask whether the Government have relate the requirement of the order with the bureaucracy which be to be impose upon we .it be no use involve we in lengthy speech about the value of a sugar beet order when , at the same time , the Government publish a Bill which intend to put the control of the sugar industry so much into the hand of bureaucrat in Brussels .",2021-03-22T16:07:50.691815Z,1
,0,2021-03-22T16:08:01.900316Z,743,3,I think it be perfectly healthy for this House to be suspicious of excessive bureaucracy .,2021-03-22T16:08:01.900377Z,1
,0,2021-03-22T16:08:21.058760Z,744,1,"what be certain be that it be not public ownership in the sense in which we use the expression in this House , even if at the time of a General Election it become rather broad in meaning .but it be part of a huge State bureaucracy , and although we on this side of the House agree with the Home Secretary that there be a place for a totalisator board along the line of the organisation set up originally by a Private Member 's Bill in 1928 and , for that reason , we shall not oppose the Bill 's Second Reading , that do not mean that we do not have grave doubt about important part .of the Bill .we shall try to improve ' the Bill in Committee .that will be the tone of our discussion .",2021-03-22T16:08:21.058803Z,1
,0,2021-03-22T16:08:31.693485Z,745,5,"one matter which be of urgent importance to the people of this country be that the House of Commons should be able to discuss the agricultural contribution .I ask the Government — this be well within their sphere of influence — to consider how so to arrange the procedure of the House that those matter which appear to be no long the responsibility of Ministers but of the Commission can be debate in the House both on Opposition day — which use to be call Supply day — and also on the Consolidated Fund Bill .I have no doubt that on many occasion , if we enter the European Community , we shall wish to complain about the bureaucracy of Brussels and its damaging effect on the interest of our constituent .",2021-03-22T16:08:31.693514Z,1
,0,2021-03-22T16:08:45.282840Z,746,1,"television company largely put together their programme schedule ponderously and far in advance , with enormous capital outlay and ample opportunity for the labyrinthine bureaucracy of the Authority to examine and decide , if it wish to decide , the meritorious nature or otherwise of the programme .but , as the ex - pirate from Brighouse and Spenborough and other have remark , radio be much free and easy and fast , and there be much more instant broadcasting , so there will not be that amount of application to the Authority , which will not be able to seek out merit and insist upon it , at least in advance , although it may have something to say ex poste facto about it in the way it have theoretically be able to do in the case of television .",2021-03-22T16:08:45.282921Z,1
,0,2021-03-22T16:09:00.984966Z,747,6,"it would be interesting to know whether the Treasury , which have all along be say that one of the great advantage of a single rate system be the reduction in the number of civil servant who would be need compare with a multiple rate system , have make any calculation of the extra number of civil servant who will be need to operate the various type of multiple rate system .we have have the bland assertion time after time that if we go for more than one rate , ignore zero - rating , we could greatly increase administrative cost , particularly in the bureaucracy .however , we have not have any figure give to we .",2021-03-22T16:09:00.985119Z,1
,0,2021-03-22T16:09:14.473313Z,748,1,"""""""I remember get into trouble from one hon .member because I dare to say that civil servant in Brussels be run around like cockroach .what about the saving here , and the danger of a bureaucracy and the failure to have a check ?these be important matter .I say to member of the farming community , """""""" the consumer will be affect ; but , make no mistake , you could be affect , too . """"""""after all , people be eat less .the recent national food survey show that that be so .many of the low income group be now buy less food and cheap food , mince instead of other product .no doubt the Minister will be call the Minister for Mince .I be not deny that it be good meat , but mince be be buy instead of good red meat .there have undoubtedly be a saving .""""""",2021-03-22T16:09:14.473349Z,1
,0,2021-03-22T16:09:27.314736Z,749,7,"in this modern world , there be great talk of devolution , of more responsibility be place on individual .this be a very important political matter .it be a wide matter which we could discuss at great length .I shall not pursue it too far .however , if we be to have partnership with industry and if we be to enable our ordinary citizen to feel that they be part of government , we must create a body of the kind we propose .there be a great danger that Britain will be subject to decision of a bureaucracy without adequate parliamentary scrutiny or check .it be reasonable that in the Bill some machinery should be create which would enable the House of Commons and industry connect with agriculture and food to have their say and convey their view adequately to our Minister , who , after all , will be on the Council of Ministers and here , too , will be responsible for the new policy which will emerge in Europe .",2021-03-22T16:09:27.314792Z,1
,0,2021-03-22T16:10:37.712201Z,750,2,"we believe that when it deal with large sum of money and affect the life of the people then we have the right to have a say .perhaps hon .and right hon .gentleman opposite do not accept this , but this be what we be try to achieve .they should not bring forward this kind of argument and ask a junior Minister to present it .the Government say that the advisory board we propose be too wide and would have insufficient knowledge .have the right hon .Gentleman never hear of a staff of expert to advise an advisory board ?why not draw upon that ?be it because he be put so many civil servant into the intervention Board that there will be none leave ?someone ask early about the number involve in the board .we have be tell that there will be 200 in the board headquarters at read alone .this be another bureaucracy .they should not come forward to we with nonsense about inflexibility and bureaucracy because it be they who be introduce this — a government who be elect to cut back the Civil Service .",2021-03-22T16:10:37.712235Z,1
,0,2021-03-22T16:10:50.500794Z,751,1,"before he depart to go on television tonight , my hon .friend the Member for Bassetlaw ( Mr. Ashton ) make great play of the argument that the presence of television camera would gravely alter our proceeding .but there be selection already , selection as between one Member and another , gravely damage for some of we , which go on because of what Aneurin Bevan call the ipse dixit of the television bureaucracy — choose the hon .member for Chelmsford ( Mr. St. John - Stevas ) or my hon .friend the Member for Bassetlaw to go on television instead of other hon .member who have make worthwhile contribution in the debate today .",2021-03-22T16:10:50.500839Z,1
,0,2021-03-22T16:11:00.701684Z,752,3,"be not the delay experience by people seek repatriation and help for repatriation absolutely inordinate , and be not the bureaucracy involve far too extensive ?",2021-03-22T16:11:00.701728Z,1
,0,2021-03-22T16:11:16.863030Z,753,2,"we listen to those whom we consult and decide that the balance lie with continue the levy as a pressure for good training .equally , as my right hon .friend say , we think it right to modify the system to make it simple for everybody , to make it relevant to individual firm and operative in a way which eliminate bureaucracy , form - filling and time - wasting and , in particular , the burden upon firm which have be consistently concerned to carry out good training accord to their need , and there have be many of these .",2021-03-22T16:11:16.863067Z,1
,0,2021-03-22T16:11:27.593464Z,754,1,"be the Government satisfy that the apparatus for the control of the product have be adequate to protect the customer ?it be say in the Sunday Times on 12th March that in the MRCA organisation bureaucracy be rife and costly .that may not be so , and I hope that the hon .Gentleman will reassure we .an allied point be that , even if the organisation of the project be not costly , be the Government satisfy that the apparatus be sufficiently flexible so that decision be take as quickly as they should be and be take near to the point of production , instead of endless referral either to the country of origin or to the main office of the company concern ?",2021-03-22T16:11:27.593499Z,1
,0,2021-03-22T16:11:44.709211Z,755,3,"""""""in recent year we have hear from our constituent , the newspaper and the television about the grow threat of bureaucracy .as Members of Parliament we have to see middle - grade and senior civil servant and chief officer of town hall .those be the people the press and television refer to as """""""" the faceless bureaucrat """""""" .when we in turn visit they we discover that their facility be far superior to our own .it ill behove we to cavil and complain about bureaucrat and civil servant if we do not have the courage to ask for similar facility to do our job .that be the challenge .""""""",2021-03-22T16:11:44.709246Z,1
,0,2021-03-22T16:13:59.371219Z,756,2,"I take the matter up because she feel that not enough be know about the scheme and because I do not know enough about it .further investigation on my part expose what I now believe to be , and what be prove to be , a series of failure on the part of the Government properly to communicate to the public the fact that the scheme now exist and that there have be a great deal of incompetence by bureaucracy and other body should be responsible for bring to the attention of the public , and of the travel public particularly , the entitlement which they have now acquire as right consequent upon our entry into the EEC .",2021-03-22T16:13:59.371256Z,1
,0,2021-03-22T16:14:07.785942Z,757,3,"be the Government at all sympathetic to the idea of an energy research council , in the same way as we have an Agricultural Research Council and a Science Research Council ?I be sceptical about the spawning of more body and more bureaucracy , but I think that there may be a case in present circumstance for an energy research council .the idea have be put forward by a number of different authority , and I should like to know what the Government think about it .",2021-03-22T16:14:07.785984Z,1
,0,2021-03-22T16:14:23.833693Z,758,3,"""[ official REPORT , 25th October 1973 ; Vol .861 , c. 633 . )so great have the concern become about the appointment of senior officer that on 20th December the right hon .Gentleman the Leader of the House admit in response to an inquiry from myself that the Government be find that local government reorganisation be result in some local authority greatly expand the size of their bureaucracy .the right hon .Gentleman later say : expectation have go wrong … in connection with staffing ."""""""" — [ official REPORT , 20th December 1973 ; Vol .866 , c.1729 .""",2021-03-22T16:14:23.833736Z,1
,0,2021-03-22T16:14:30.294560Z,759,1,"the clause leave much to be desire .I find it particularly unacceptable that local authority be , in a peculiar way , suppose to be exempt .that could lead to a lot of bureaucracy , ill - feeling and difficulty .I look forward to what be say in Committee about Government think on that .",2021-03-22T16:14:30.294632Z,1
,0,2021-03-22T16:14:38.502962Z,760,7,"the point be that the European Parliament have no power .those of we who oppose the Common Market do so partly on the ground that there be no effective democratic control of the law , rule , regulation and heavens know what which an international bureaucracy in Brussels be continually pass , and which bypass this House .",2021-03-22T16:14:38.503000Z,1
,0,2021-03-22T16:15:03.135967Z,761,1,"finally , the roof of the building seem to comprise an administrative and political system whereby this great enterprise may be administer .the Commission be greatly but wrongly criticise by so many .of course , it be probably bureaucratic , and it may and probably do proliferate paper .of course it may be too legalistic .but on the whole bureaucracy be bureaucratic and they do proliferate paper , as we well know .that do not mean , however , that they do not have an immense capacity of analysis and proposal , which the Commission have consistently show during our membership .",2021-03-22T16:15:03.136014Z,1
,0,2021-03-22T16:15:14.357737Z,762,2,"when we get down to it all this talk about empty private property be nothing more than a myth .many of these property be already own by local authority .we find , for instance , that Lewis - ham Council have issue a warning to house owner regard house they be not live in but which , it be say , be deliberately be keep empty .in one case it be find that a house at 40 Mallam Road have be buy by Lewisham Council in June and be still vacant in September .this be the sort of thing we have to fight against — the bureaucracy and the incompetence of council after council which own property but forget about the property and so do nothing about it .",2021-03-22T16:15:14.357788Z,1
,0,2021-03-22T16:15:23.368740Z,763,2,"I should like first to put on record , for the sake of at least one Conservative Member , that the Greater London Council be very much control by Cutler and company , under Tory domination , between 1967 and 1973 .therefore , when we hear account of event which take place in 1972 , when there must have be preparatory work before that , when we hear accusation of bad management and bureaucracy , when we hear of a shortage of surveyor , as one of the argument to try to justify not proceed with the GLC 's municipalisation programme , let it be understand that the Labour - control GLC have be in office for only a little more than one year .it can not be argue , in all fairness , that all the problem be a result of the policy that the present administration at County Hall be pursue .",2021-03-22T16:15:23.368821Z,1
,0,2021-03-22T16:15:35.783187Z,764,3,"""""""if the Government 's argument be """""""" we know that we be take power to make order , but we shall not make any , so the whole problem of the expense to which you refer will not arise """""""" , let that be say and understand now , and let the hon .gentleman make his contribution to the debate .but if order be to be make , and if we be to save ourselves from an extraordinary extension of bureaucracy , there must be a cut - off point somewhere , and that point have be suggest in the amendment .""""""",2021-03-22T16:15:35.783239Z,1
,0,2021-03-22T16:15:42.663092Z,765,3,"then we have the item which will be on continuous offer , such as match — one line — and toilet soap , again one line .surely that be a distortion of the market .it be all nonsense .when bureaucracy start spread its tentacle in this way —",2021-03-22T16:15:42.663167Z,1
,0,2021-03-22T16:15:47.817746Z,766,1,"no further development occur after that date ; the girl simply do not go to school at all .she be suppose to attend the school from which she have be suspend , despite all the contrary recommendation .no doubt then the pattern of bureaucracy would have be neater , the problem sweep under an unsuitable carpet .",2021-03-22T16:15:47.817783Z,1
,0,2021-03-22T16:15:57.256436Z,767,4,"the right hon .Gentleman say in the amendment and in his speech that he want to take a fresh look at the working of a mixed economy .so do i.he criticise free competitive enterprise for a grow tendency to monopoly .I would not disagree with he in that .but his proposal be not a fresh look ; nor , indeed , be they direct against monopoly .he say that he be seek agreement .but what he be seek be the agreement of the House and , apparently , of the country to a stale formula of more nationalisation , with great State intervention in the private sector .the right hon .Gentleman be seek , in other word , more bureaucracy in large industry , which in many case be already too bureaucratic to be enterprise .he be also seek to extend that into the small industry , which be now prevent from exercise their natural enterprise only by the policy of the present Government and the fear for the future that those policy engender .the new , or relatively new , idea of appoint union official as director will not help .all that that will do be to add yet another element of bureaucracy — the bureaucracy of the union .",2021-03-22T16:15:57.256496Z,1
,0,2021-03-22T16:16:06.986694Z,768,2,"although I possess a small farm , I make no pretence at have any great technical knowledge of the agriculture industry .but my understanding of its problem be like the wisdom of Solomon beside the sheer ignorance of agricultural matter that one meet in Whitehall — and here I be speak particularly of my own old Department , the Treasury .be it not for Ministers in Tory administration who have some familiarity with agricultural issue , the Whitehall bureaucracy would have successfully destroy the agricultural interest long before now .",2021-03-22T16:16:06.986741Z,1
,0,2021-03-22T16:16:22.105566Z,769,1,"the right hon .Gentleman be make clear week by week that he want to fight an election on the retention of the Pay Board and go back to a three - day working week .the country will not forget that , nor will it forget that the three - day working week be due to the bureaucracy of the right hon .Gentleman and the Pay Board .the right hon .Gentleman put the country on a three - day working week because of the rigidity of the Relativities Board .the right hon .Gentleman will know of other difficulty which be cause by the long delay and the bureaucracy of his creation .he will also know — let he deny this if he wish — that if the nurse have be put in the same position with this bureaucratic Pay Board procedure , what be happen in the Charing Cross Hospital — which I deplore — would have happen a couple of month ago .",2021-03-22T16:16:22.105602Z,1
,0,2021-03-22T16:16:29.068255Z,770,1,"before the Minister complete his remark , can he say what he intend to do ' ?he say that he will look at the matter at a later stage or in some month ' time .I accept that amendment would cover new hotel , and there may be reason why the Treasury do not wish to go along with the proposal .will the hon .gentleman undertake to bring in in another place an amendment which limit the provision to exist hotel ?there be no need to stand by the bureaucracy in respect of the Fire Precautions Act since it be possible to take action on the basis of a write recommendation .I be not say that I do not take the amendment seriously or that I would not press it to a vote .",2021-03-22T16:16:29.068296Z,1
,0,2021-03-22T16:16:41.662754Z,771,1,"the curse of public life today be the desire to be think at all cost to be liberal , trendy , progressive , and to want change simply for the sake of change .what be the earthly use of try to codify woman 's right in some immensely complicated Bill and create a new bureaucracy when woman can be mug , rob or assault in our street more than at any time in our history ?",2021-03-22T16:16:41.662896Z,1
,0,2021-03-22T16:16:50.835217Z,772,4,"it be very important , therefore , that we deal with this question in this Parliament to ensure that there be the initiative locate in Scotland , perhaps to take different economic decision in the course of Budgets or in some other way to change the trend within scottish industry .in some way the question of centralisation have be positively harmful to Scotland , as see through the nationalise industry .but it should also be bear in mind that centralisation can occur in other way , too .one can also get development of industrial monopoly , and restriction on trade in the private section .but certainly within the nationalise industry , perhaps because of the tendency towards bureaucracy which one get in administrative unit , the situation have be bad .",2021-03-22T16:16:50.835255Z,1
,0,2021-03-22T16:16:59.417163Z,773,6,"""""""today we have no Land Commission .instead we have equally objectionable proposal for the nationalisation of land , couple with all that Land Commission Act jargon of """""""" development value """""""" , """""""" development tax """""""" or """""""" betterment levy """""""" , which will be hinge upon those concept beloved of Socialists , """""""" base value """""""" and """""""" current use value """""""" .I know that the right hon .gentleman wish to rise and possibly answer the question I be about to put to he — surely this must mean an expensive , unwieldy bureaucracy , create for the confiscation of private property ?a very heavy workload must be throw upon the valuer and the Inland Revenue .no wonder they have have to be release from rating revaluation .or have I get the concept incorrect ?""""""",2021-03-22T16:16:59.417202Z,1
,0,2021-03-22T16:17:07.862241Z,774,6,"the Government have clearly decide to subsidise council housing rather than home ownership .I disagree philosophic- ally with that , but there be grave practical objection as well .the Government now appear to see local authority as the main agent for future house building , as the sole buyer of development land , as the sole source of grant for those who wish to develop and the virtual monopoly provider of rent home .it will be too much of a burden for local authority to do all those job .if they be to do they properly it would mean the creation of too massive a bureaucracy and still great burden on ratepayer .my hon .friend the Member for Southend , West ( Mr. Channon ) will return to that theme in more detail on Wednesday .I do not want to trespass on his territory .",2021-03-22T16:17:07.862277Z,1
,0,2021-03-22T16:17:17.041470Z,775,3,"I reinforce what have be say by both previous speaker about the cohabitation rule , which illustrate the problem of bureaucracy and not of cost .we mount the campaign on the matter some time ago , and it have receive a great deal of support .when a former Lord Chancellor , Lord Gardiner , come out so strongly in favour , we know that we have a good case .",2021-03-22T16:17:17.041498Z,1
,0,2021-03-22T16:17:29.752581Z,776,4,"the Government 's policy be deliberately aim at this collectivism .they want to effect control over business in this country so that they can gradually eliminate the small business man and effect easy control by plan agreement , the National Enterprise Board , State intervention and eventual nationalisation .the only way that this can be achieve be by eliminate the small business man , by prevent the small business community from grow and thrive , or by forcibly effect merger into large conglomerate and , eventually , into a nationalise bureaucracy .",2021-03-22T16:17:29.752631Z,1
,0,2021-03-22T16:17:39.302249Z,777,4,"I believe , therefore , that we have here a serious problem .I do not wish to outline the detail , because that have be do by some of my hon .friend .I want to emphasise what I regard as the fundamental problem .that be that we have a Government at present who be dedicate to the ruthless march of Socialism and , in that march , to trample over the self - employ , the trader and the small business community , the Government want to trample over those who be prepared to be self - reliant , to stand on their own foot and to work for their own progress , ambition and prosperity .while we have that Government and that attitude , with the attempt to pursue a relentless advance of State bureaucracy and , in do so , to pursue divisive policy to make it more difficult for the small business community to exist , I think we be waste our time even in debate the matter today .",2021-03-22T16:17:39.302292Z,1
,0,2021-03-22T16:17:46.395966Z,778,1,"""""""some hon .member ask , """""""" what of the National Trust ? """"""""I yield to no one in my admiration of the National Trust , and it have make some of the most force ful representation against the wealth tax .it say that it can not take on more house unless they be very well endowed .it do not want to take on empty house whose collection have be sell and disperse , because that be not its function .that do not provide a solution nor be there any solution in local authority take the building over .the thought of their be transform into head quarter for this that and the other , become outpost of bureaucracy , be enough to make the spirit freeze within one .one have only to think of how liberating and delightful it be to be able to wander round the fine room of Somerset House to realise how much a building can be ruin by be use for the wrong purpose .so these house which enshrine and enclose so many of our great collection be truly part and parcel , and a very important part , of our national heritage .""""""",2021-03-22T16:17:46.396025Z,1
,0,2021-03-22T16:17:53.738472Z,779,1,"my hon .and learn Friend the Member for Royal Tunbridge Wells ( Mr. Mayhew ) mention the grocer .I be aware of the view of the North - West branch of the Grocers ' Federation .it be clear that the grocer be suffer .they have rally and they have deal with a whole series of matter range from national insurance contribution , which we have mention in pass , to the effect of measure such as the one we be now discuss .there be grow concern about the add paraphernalia and bureaucracy with which they be have to deal .the Minister should not under - estimate their concern .",2021-03-22T16:17:53.738511Z,1
,0,2021-03-22T16:18:00.333168Z,780,1,when I address the House I ask the hon .gentleman to say specifically how the order would help the housewife in the matter of price control .he have say that the main purpose of the order be to make sure that the full effect of the subsidy reach the housewife .the complicated part of the order concern notice in shop .will the Minister address himself specifically to this point ?how will the multiplicity of notice and the bureaucracy that go with it ensure that the subsidy get to the housewife ?,2021-03-22T16:18:00.333203Z,1
,0,2021-03-22T16:18:13.218070Z,781,4,"I have these major objection to the clause : it discourage investment and the ploughing back of profit , it be damage many legitimate interest — farming and forestry , manufacturing and service industry ; and it be destroy what have be build up over past generation .it may well prevent the creation of future enterprise .it concentrate capital and real wealth in few and few hand .it strengthen the institutionalised power of bureaucracy both in Government and in great impersonal combine , and it weaken individual enterprise and ownership .it squander capital as though it be income , add to inflation and make economic recovery more difficult .",2021-03-22T16:18:13.218123Z,1
,0,2021-03-22T16:18:25.429521Z,782,6,"the amendment , by tax accord to the amount give to each recipient , would encourage the spreading of wealth .the Labour Party use to stand for uplift the poor and the redistribution of wealth .many old - time Labour Members of Parliament see themselves as modern Robin Hoods , rob the rich to give to the poor .this tax have the reverse effect .it rob the rich and the not - so - rich to give to the baron of bureaucracy .there be no redistributive effect , no giving to the poor , but simply a grabbing and take to the State .",2021-03-22T16:18:25.429564Z,1
,0,2021-03-22T16:18:39.772178Z,783,2,I regularly receive large number of letter from hon .member who have immigrant in their constituency .the bulk of they be heartrende account of the way in which human being be separate by what they regard as the incomprehensible non - understandable process of bureaucracy .the hon .member for Sutton Coldfield and Cambridge have between they explain some of the reason why the present system come into being .in assess the cogency of those reason it must be bear in mind that there be another side which must be bring into the balance .I refer to the effect on individual human being of the kind of check which have grow up over the year .,2021-03-22T16:18:39.772214Z,1
,0,2021-03-22T16:18:48.950713Z,784,1,"we should not accept the grow strength of self - perpetuate executive bureaucracy which have often flourish in England .the traditional rôle of the House of Commons essentially as a critical chamber suit the english well and be of great value .but a Scottish Parliament should be more intimately concerned with executive decision .it be not enough for it simply to register or even to amend legislation after it have be produce by the Executive .it should be more of a true legislature , initiate important legislation itself .it could do this by extend the system of specialist committee .by this mean , we should improve decision making and enable a Scottish Assembly to be more open and more amenable to the general wish of the electorate .",2021-03-22T16:18:48.950774Z,1
,0,2021-03-22T16:18:59.619057Z,785,1,"so I put forward the view that Professor Naskinen suggest for discussion about how to motivate the bureaucracy in America , and I do not put they forward with much seriousness in the context of the british situation .but if this debate do no more than draw attention to the problem , it will be a great start .secondly , if we could begin to have the information , it would be possible to evolve .",2021-03-22T16:18:59.619105Z,1
,0,2021-03-22T16:19:09.071819Z,786,3,"the result of this folly can be see in the reorganisation of the National Health Service , which be a classic example of how not to do it .it seek to combine the three main strand of health care — general practitioner , hospital , and the local authority health service — into one multi - layer bureaucracy , employ one - twentieth of the country 's workforce .the emphasis on the reorganisation of the National Health Service be on professional management and the integration of service .",2021-03-22T16:19:09.071865Z,1
,0,2021-03-22T16:19:15.764135Z,787,4,"when he go to Brussels , if he ever do , will the Secre- tary of State notice that that over - centralise bureaucracy have few bureaucrat in the Commission for 250 million people 's welfare than he have in the Scottish Office for 5 million people 's welfare ?",2021-03-22T16:19:15.764173Z,1
,0,2021-03-22T16:19:34.864885Z,788,3,"on good and service I welcome the provision in the Bill that should make it possible to end the present unfair practice in regard to television hire and obtain mortgage .enforcement have to be clear and effective , but I hope the Government will take great care not to create an elaborate bureaucracy .I be afraid there be sign of this in the Bill , and that be something which , as my right hon .friend the Member for Chesham and Amersham ( Mr. Gilmour ) say in opening , will have to be look at particularly in Committee .the law will certainly be a help but the real aim be the changing of attitude with the limited helpßžand it be only limited help , as the right hon .Gentleman the Home Secretary say in openingßžthat the law can give .it be a delicate field , one which I hope the Government will tread with great care .there be a lack of clarity in certain part of the Bill , and its detail will need as great scrutiny in Committee as any other Bills with which we be deal during this Session .I hope the eventual Act will avoid both ambiguity and absurdity .subject to that , I believe the main thrust of the Bill be right .it deserve the support of the House",2021-03-22T16:19:34.864923Z,1
,0,2021-03-22T16:19:43.796418Z,789,1,"with regard to the point about the use of the Price Code and bureaucracy , in my view it would be irresponsible in a situation of rapid inflation not to recogise that sacrifice have to be make by all section of the community , include industry .",2021-03-22T16:19:43.796530Z,1
,0,2021-03-22T16:19:55.665976Z,790,7,"I be keep my speech as short as I can , and I come now to my last point .above all , will my right hon .friend take into full consideration the view of the elect local authority ?it be difficult enough to curb bureaucracy among elect authority , but where one be deal with officer who be not elect and have large resource behind they the problem be even great .my right hon .friend be our only safeguard .I hope that he will keep in the forefront of his mind the view of his father and of all good planner in order to curb the prejudiced and narrow viewpoint which I find in evidence in the Central Lancashire New Town .",2021-03-22T16:19:55.666038Z,1
,0,2021-03-22T16:20:10.917500Z,791,1,"when I raise the case with the Minister privately by correspondence , he say that the planning procedure have be go through , the appeal procedure have be go through , and he have no power to intervene .yet it remain a fact that the house be a perfectly good one and could house at least one family of homeless people .as the result of the action of the bureaucracy , one family , in effect , have be evict .",2021-03-22T16:20:10.917552Z,1
,0,2021-03-22T16:20:22.938996Z,792,5,"we must be seriously concerned about the difficulty which small firm be face .their difficulty be severe and it be against that background that the Conservative Party feel strongly about the amendment .the big battalion of the CBI and the TUC will have to learn that it be not primarily big business which be the ultimate bastion of liberty and freedom but the small man .the small man may be work in a large firm , but it will not be the large bureaucracy , whether in business or in trade association , that will maintain the real freedom and liberty of this country in the last resort .those element will be maintain by individual and by small business man .",2021-03-22T16:20:22.939030Z,1
,0,2021-03-22T16:20:33.248840Z,793,3,"I believe that the Bill be objectionable because , in order to bring about the change of attitude which the protagonist of the Bill seek , it will require a vast new bureaucracy and apparatus for oversee the life of british citizen , back up with draconian weapon , calculate to arouse bitterness amongst those people who will be subject to its provision .",2021-03-22T16:20:33.248874Z,1
,0,2021-03-23T08:44:23.846213Z,794,3,"the Department of Education and Science be one of the large spending department .I recognise the skill and dedication of our educational administrator , but there be sign that we be see in the new bulge , the foundation of the classic bureaucracy situation .the OECD , in a recent pamphlet on the Department of Education and Science , write : decentralisation of decision - making have not result in a high level of participation .that be a valid argument .participation by the community which be serve by the scholastic establishment be probably what be most need .we need participation that be take note of rather than political interference .",2021-03-23T08:44:23.846291Z,1
,0,2021-03-23T08:44:25.762157Z,794,4,"the Department of Education and Science be one of the large spending department .I recognise the skill and dedication of our educational administrator , but there be sign that we be see in the new bulge , the foundation of the classic bureaucracy situation .the OECD , in a recent pamphlet on the Department of Education and Science , write : decentralisation of decision - making have not result in a high level of participation .that be a valid argument .participation by the community which be serve by the scholastic establishment be probably what be most need .we need participation that be take note of rather than political interference .",2021-03-23T08:44:25.762259Z,1
,0,2021-03-23T13:51:57.361076Z,795,6,"""""""we all know of the financial plight of this country .we all know that the money must come either through taxation or from borrow .these day """""""" borrowing """""""" mean borrow from abroad .the Government , have no other source of income , be oblige to get the money from one or other of these source .if the money come from taxation , it come from those people who be unable to invest that money at present in those very industry which it be propose should have investment because the money be be take away from they in taxation before they can do anything with it .if we do not believe that profitable industry should be allow to make its own investment , it seem strange to imagine that this new bureaucracy , which I will describe later , will know where to place that money well than those who be run the industry .""""""",2021-03-23T13:51:57.361195Z,1
